"Reported At (US/Eastern)"	"Reported At (US/Pacific)"	"Recieved At (Etc/UTC)"	"Latitude"	"Longitude"	"Location Name"	"Speed"	"0: GPS Odo (m)"	"1: Batt Volt (mV)"	"2: Idle Time (s)"	"4: In Motion Time (s)"	"5: Engine Runtime (s)"
"2013-10-19T22:40:04-04:00"	"2013-10-19T19:40:04-07:00"	"2013-10-20T02:40:13+00:00"	"40.6427765"	"-74.6428281"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"101.266"	"1631094"	"13984"	"22462"	"55127"	"77593"
"2013-10-19T22:40:15-04:00"	"2013-10-19T19:40:15-07:00"	"2013-10-20T02:40:19+00:00"	"40.6432266"	"-74.648523"	"Interstate 78, Bedminster Township, US-NJ, 07921, US"	"92.6986"	"1631580"	"13953"	"22462"	"55138"	"77604"
"2013-10-19T22:40:25-04:00"	"2013-10-19T19:40:25-07:00"	"2013-10-20T02:40:26+00:00"	"40.6436853"	"-74.6532941"	"Interstate 78, Bedminster Township, US-NJ, 07921, US"	"87.9116"	"1631987"	"13953"	"22462"	"55148"	"77614"
"2013-10-19T22:40:39-04:00"	"2013-10-19T19:40:39-07:00"	"2013-10-20T02:40:42+00:00"	"40.6440043"	"-74.659867"	"Interstate 78, Bedminster Township, US-NJ, 07921, US"	"95.1816"	"1632542"	"14014"	"22462"	"55162"	"77628"
"2013-10-19T22:40:49-04:00"	"2013-10-19T19:40:49-07:00"	"2013-10-20T02:40:50+00:00"	"40.644153"	"-74.6646816"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"88.0906"	"1632950"	"14014"	"22462"	"55172"	"77638"
"2013-10-19T22:40:56-04:00"	"2013-10-19T19:40:56-07:00"	"2013-10-20T02:41:00+00:00"	"40.6441006"	"-74.668083"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"95.9869"	"1633237"	"14014"	"22462"	"55179"	"77645"
"2013-10-19T22:41:07-04:00"	"2013-10-19T19:41:07-07:00"	"2013-10-20T02:41:13+00:00"	"40.6436501"	"-74.67378"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"100.707"	"1633721"	"14014"	"22462"	"55190"	"77656"
"2013-10-19T22:41:18-04:00"	"2013-10-19T19:41:18-07:00"	"2013-10-20T02:41:20+00:00"	"40.6431683"	"-74.6795113"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"95.1145"	"1634209"	"14014"	"22462"	"55201"	"77667"
"2013-10-19T22:41:29-04:00"	"2013-10-19T19:41:29-07:00"	"2013-10-20T02:41:35+00:00"	"40.6430183"	"-74.6849758"	"Interstate 78, Bedminster Township, US-NJ, 07921, US"	"93.8842"	"1634672"	"14014"	"22462"	"55212"	"77678"
"2013-10-19T22:41:40-04:00"	"2013-10-19T19:41:40-07:00"	"2013-10-20T02:41:47+00:00"	"40.6432748"	"-74.6904041"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"94.3763"	"1635133"	"14014"	"22462"	"55223"	"77689"
"2013-10-19T22:41:51-04:00"	"2013-10-19T19:41:51-07:00"	"2013-10-20T02:41:59+00:00"	"40.643564"	"-74.695773"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"87.7326"	"1635588"	"13984"	"22462"	"55234"	"77700"
"2013-10-19T22:41:59-04:00"	"2013-10-19T19:41:59-07:00"	"2013-10-20T02:42:00+00:00"	"40.6437568"	"-74.6997031"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"100.349"	"1635919"	"13984"	"22462"	"55242"	"77708"
"2013-10-19T22:42:10-04:00"	"2013-10-19T19:42:10-07:00"	"2013-10-20T02:42:16+00:00"	"40.6440071"	"-74.7056476"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"101.467"	"1636423"	"14075"	"22462"	"55253"	"77719"
"2013-10-19T22:42:21-04:00"	"2013-10-19T19:42:21-07:00"	"2013-10-20T02:42:23+00:00"	"40.6442996"	"-74.7114253"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"94.5553"	"1636914"	"14014"	"22462"	"55264"	"77730"
"2013-10-19T22:42:32-04:00"	"2013-10-19T19:42:32-07:00"	"2013-10-20T02:42:35+00:00"	"40.6445863"	"-74.7169943"	"Interstate 78, Bedminster Township, US-NJ, 07921, US"	"98.112"	"1637386"	"14044"	"22462"	"55275"	"77741"
"2013-10-19T22:42:43-04:00"	"2013-10-19T19:42:43-07:00"	"2013-10-20T02:42:51+00:00"	"40.64518"	"-74.7224698"	"Interstate 78, Bedminster, US-NJ, 07921, US"	"94.1974"	"1637855"	"14105"	"22462"	"55286"	"77752"
"2013-10-19T22:42:54-04:00"	"2013-10-19T19:42:54-07:00"	"2013-10-20T02:43:03+00:00"	"40.6463506"	"-74.727877"	"Interstate 78, Whitehouse Station, US-NJ, 08889, US"	"101.579"	"1638331"	"13892"	"22462"	"55297"	"77763"
"2013-10-19T22:43:05-04:00"	"2013-10-19T19:43:05-07:00"	"2013-10-20T02:43:09+00:00"	"40.6477116"	"-74.7335246"	"Interstate 78, Whitehouse Station, US-NJ, 08889, US"	"102.071"	"1638833"	"13953"	"22462"	"55308"	"77774"
"2013-10-19T22:43:16-04:00"	"2013-10-19T19:43:16-07:00"	"2013-10-20T02:43:21+00:00"	"40.6490968"	"-74.7390178"	"Interstate 78, Whitehouse Station, US-NJ, 08889, US"	"98.537"	"1639323"	"14014"	"22462"	"55319"	"77785"
"2013-10-19T22:43:27-04:00"	"2013-10-19T19:43:27-07:00"	"2013-10-20T02:43:28+00:00"	"40.6503551"	"-74.744432"	"Interstate 78, Whitehouse Station, US-NJ, 08889, US"	"93.6829"	"1639802"	"14014"	"22462"	"55330"	"77796"
"2013-10-19T22:43:38-04:00"	"2013-10-19T19:43:38-07:00"	"2013-10-20T02:43:45+00:00"	"40.6510405"	"-74.7500071"	"Oldwick Rd & Interstate 78 & County Road 523, Tewksbury, US-NJ, 08889, US"	"99.5884"	"1640280"	"13984"	"22462"	"55341"	"77807"
"2013-10-19T22:43:49-04:00"	"2013-10-19T19:43:49-07:00"	"2013-10-20T02:43:53+00:00"	"40.6508706"	"-74.7558578"	"Tewksbury, US-NJ, US"	"105.382"	"1640774"	"13953"	"22462"	"55352"	"77818"
"2013-10-19T22:44:00-04:00"	"2013-10-19T19:44:00-07:00"	"2013-10-20T02:44:07+00:00"	"40.6506503"	"-74.7619123"	"Interstate 78, Whitehouse Station, US-NJ, 08889, US"	"102.899"	"1641287"	"14014"	"22462"	"55363"	"77829"
"2013-10-19T22:44:11-04:00"	"2013-10-19T19:44:11-07:00"	"2013-10-20T02:44:13+00:00"	"40.6511498"	"-74.7680626"	"Interstate 78, Lebanon Township, US-NJ, 08833, US"	"107.664"	"1641810"	"14014"	"22462"	"55374"	"77840"
"2013-10-19T22:44:22-04:00"	"2013-10-19T19:44:22-07:00"	"2013-10-20T02:44:26+00:00"	"40.651644"	"-74.7740345"	"Interstate 78, Lebanon Township, US-NJ, 08833, US"	"100.282"	"1642319"	"13984"	"22462"	"55385"	"77851"
"2013-10-19T22:44:33-04:00"	"2013-10-19T19:44:33-07:00"	"2013-10-20T02:44:40+00:00"	"40.6521246"	"-74.7798636"	"Interstate 78, Lebanon Township, US-NJ, 08833, US"	"96.3001"	"1642814"	"13953"	"22462"	"55396"	"77862"
"2013-10-19T22:44:44-04:00"	"2013-10-19T19:44:44-07:00"	"2013-10-20T02:44:52+00:00"	"40.6519936"	"-74.7853301"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"93.6829"	"1643277"	"14014"	"22462"	"55407"	"77873"
"2013-10-19T22:44:55-04:00"	"2013-10-19T19:44:55-07:00"	"2013-10-20T02:44:59+00:00"	"40.6508341"	"-74.7908655"	"53 Potterstown Rd, Lebanon, US-NJ, 08833, US"	"100.148"	"1643763"	"13984"	"22462"	"55418"	"77884"
"2013-10-19T22:45:06-04:00"	"2013-10-19T19:45:06-07:00"	"2013-10-20T02:45:09+00:00"	"40.64944"	"-74.7967301"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"106.814"	"1644282"	"14014"	"22462"	"55429"	"77895"
"2013-10-19T22:45:17-04:00"	"2013-10-19T19:45:17-07:00"	"2013-10-20T02:45:19+00:00"	"40.6480175"	"-74.8026386"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"108.849"	"1644805"	"13984"	"22462"	"55440"	"77906"
"2013-10-19T22:45:28-04:00"	"2013-10-19T19:45:28-07:00"	"2013-10-20T02:45:33+00:00"	"40.6469545"	"-74.8089816"	"Interstate 78, Lebanon Township, US-NJ, 08833, US"	"113.569"	"1645354"	"14014"	"22462"	"55451"	"77917"
"2013-10-19T22:45:39-04:00"	"2013-10-19T19:45:39-07:00"	"2013-10-20T02:45:42+00:00"	"40.6465221"	"-74.8152493"	"Interstate 78, Lebanon Township, US-NJ, 08833, US"	"101.96"	"1645887"	"14014"	"22462"	"55462"	"77928"
"2013-10-19T22:45:50-04:00"	"2013-10-19T19:45:50-07:00"	"2013-10-20T02:45:55+00:00"	"40.6467448"	"-74.8215018"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"112.272"	"1646415"	"14014"	"22462"	"55473"	"77939"
"2013-10-19T22:46:01-04:00"	"2013-10-19T19:46:01-07:00"	"2013-10-20T02:46:02+00:00"	"40.6470503"	"-74.827875"	"Interstate 78, Lebanon Township, US-NJ, 08833, US"	"104.51"	"1646955"	"14044"	"22462"	"55484"	"77950"
"2013-10-19T22:46:12-04:00"	"2013-10-19T19:46:12-07:00"	"2013-10-20T02:46:15+00:00"	"40.64733"	"-74.8336643"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"98.2239"	"1647446"	"13953"	"22462"	"55495"	"77961"
"2013-10-19T22:46:23-04:00"	"2013-10-19T19:46:23-07:00"	"2013-10-20T02:46:29+00:00"	"40.6475471"	"-74.8392378"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"92.0723"	"1647919"	"13984"	"22462"	"55506"	"77972"
"2013-10-19T22:46:33-04:00"	"2013-10-19T19:46:33-07:00"	"2013-10-20T02:46:35+00:00"	"40.6472988"	"-74.8430951"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"73.2597"	"1648248"	"13923"	"22462"	"55516"	"77982"
"2013-10-19T22:46:40-04:00"	"2013-10-19T19:46:40-07:00"	"2013-10-20T02:46:43+00:00"	"40.6470465"	"-74.8461076"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"87.9116"	"1648504"	"13953"	"22462"	"55523"	"77989"
"2013-10-19T22:46:49-04:00"	"2013-10-19T19:46:49-07:00"	"2013-10-20T02:46:50+00:00"	"40.6467046"	"-74.8503613"	"Interstate 78, Lebanon Township, US-NJ, 08833, US"	"90.9538"	"1648865"	"14014"	"22462"	"55532"	"77998"
"2013-10-19T22:47:00-04:00"	"2013-10-19T19:47:00-07:00"	"2013-10-20T02:47:06+00:00"	"40.6462671"	"-74.8556438"	"Interstate 78, Lebanon, US-NJ, 08833, US"	"92.1394"	"1649314"	"14014"	"22462"	"55543"	"78009"
"2013-10-19T22:47:11-04:00"	"2013-10-19T19:47:11-07:00"	"2013-10-20T02:47:12+00:00"	"40.6451491"	"-74.8608513"	"Clinton Township, US-NJ, US"	"94.7566"	"1649773"	"14014"	"22462"	"55554"	"78020"
"2013-10-19T22:47:22-04:00"	"2013-10-19T19:47:22-07:00"	"2013-10-20T02:47:26+00:00"	"40.64338"	"-74.8662446"	"Interstate 78, Annandale, US-NJ, 08801, US"	"97.7989"	"1650269"	"14044"	"22462"	"55565"	"78031"
"2013-10-19T22:47:33-04:00"	"2013-10-19T19:47:33-07:00"	"2013-10-20T02:47:39+00:00"	"40.6423185"	"-74.8716531"	"Clinton Township, US-NJ, US"	"95.629"	"1650741"	"13953"	"22462"	"55576"	"78042"
"2013-10-19T22:47:43-04:00"	"2013-10-19T19:47:43-07:00"	"2013-10-20T02:47:47+00:00"	"40.6411426"	"-74.876383"	"Interstate 78, Annandale, US-NJ, 08801, US"	"85.6076"	"1651163"	"13923"	"22462"	"55586"	"78052"
"2013-10-19T22:47:56-04:00"	"2013-10-19T19:47:56-07:00"	"2013-10-20T02:48:03+00:00"	"40.6389966"	"-74.8817693"	"Interstate 78, Annandale, US-NJ, 08801, US"	"95.808"	"1651675"	"13953"	"22462"	"55599"	"78065"
"2013-10-19T22:48:07-04:00"	"2013-10-19T19:48:07-07:00"	"2013-10-20T02:48:10+00:00"	"40.63818"	"-74.8872258"	"Interstate 78, Annandale, US-NJ, 08801, US"	"99.1634"	"1652151"	"14014"	"22462"	"55610"	"78076"
"2013-10-19T22:48:18-04:00"	"2013-10-19T19:48:18-07:00"	"2013-10-20T02:48:23+00:00"	"40.6386838"	"-74.8930033"	"Clinton Township, US-NJ, US"	"100.774"	"1652643"	"13984"	"22462"	"55621"	"78087"
"2013-10-19T22:48:29-04:00"	"2013-10-19T19:48:29-07:00"	"2013-10-20T02:48:34+00:00"	"40.6378226"	"-74.8987058"	"Interstate 78, Clinton Township, US-NJ, 08809, US"	"105.002"	"1653137"	"13923"	"22462"	"55632"	"78098"
"2013-10-19T22:48:40-04:00"	"2013-10-19T19:48:40-07:00"	"2013-10-20T02:48:48+00:00"	"40.6355283"	"-74.9042526"	"13-83 Interstate 78, Clinton Township, US-NJ, 08809, US"	"107.306"	"1653670"	"13984"	"22462"	"55643"	"78109"
"2013-10-19T22:48:51-04:00"	"2013-10-19T19:48:51-07:00"	"2013-10-20T02:48:52+00:00"	"40.6333033"	"-74.9093845"	"1-9 Interstate 78, Clinton Township, US-NJ, 08809, US"	"96.6804"	"1654171"	"14014"	"22462"	"55654"	"78120"
"2013-10-19T22:49:02-04:00"	"2013-10-19T19:49:02-07:00"	"2013-10-20T02:49:07+00:00"	"40.6318516"	"-74.9146263"	"Interstate 78, Clinton, US-NJ, 08809, US"	"99.9016"	"1654643"	"14014"	"22462"	"55665"	"78131"
"2013-10-19T22:49:13-04:00"	"2013-10-19T19:49:13-07:00"	"2013-10-20T02:49:14+00:00"	"40.6314831"	"-74.9202905"	"Interstate 78, Clinton, US-NJ, 08809, US"	"94.1303"	"1655126"	"13984"	"22462"	"55676"	"78142"
"2013-10-19T22:49:24-04:00"	"2013-10-19T19:49:24-07:00"	"2013-10-20T02:49:27+00:00"	"40.632035"	"-74.926083"	"Interstate 78, Clinton, US-NJ, 08809, US"	"104.308"	"1655619"	"13984"	"22462"	"55687"	"78153"
"2013-10-19T22:49:35-04:00"	"2013-10-19T19:49:35-07:00"	"2013-10-20T02:49:43+00:00"	"40.6327036"	"-74.9317993"	"New Jersey 173, Clinton Township, US-NJ, 08809, US"	"98.112"	"1656108"	"14014"	"22462"	"55698"	"78164"
"2013-10-19T22:49:46-04:00"	"2013-10-19T19:49:46-07:00"	"2013-10-20T02:49:50+00:00"	"40.6334016"	"-74.937589"	"New Jersey 173 & Interstate 78, Union, US-NJ, 08809, US"	"101.02"	"1656603"	"14044"	"22462"	"55709"	"78175"
"2013-10-19T22:49:57-04:00"	"2013-10-19T19:49:57-07:00"	"2013-10-20T02:50:01+00:00"	"40.6339971"	"-74.9432571"	"Interstate 78, Clinton, US-NJ, 08809, US"	"92.4526"	"1657088"	"14044"	"22462"	"55720"	"78186"
"2013-10-19T22:50:07-04:00"	"2013-10-19T19:50:07-07:00"	"2013-10-20T02:50:13+00:00"	"40.6344003"	"-74.9479251"	"Interstate 78, Clinton Township, US-NJ, 08809, US"	"82.8785"	"1657486"	"13953"	"22462"	"55730"	"78196"
"2013-10-19T22:50:20-04:00"	"2013-10-19T19:50:20-07:00"	"2013-10-20T02:50:26+00:00"	"40.6355276"	"-74.9537853"	"Interstate 78, PITTSTOWN, US-NJ, 08867, US"	"95.3606"	"1657994"	"13923"	"22462"	"55743"	"78209"
"2013-10-19T22:50:31-04:00"	"2013-10-19T19:50:31-07:00"	"2013-10-20T02:50:33+00:00"	"40.6362095"	"-74.959341"	"Interstate 78, PITTSTOWN, US-NJ, 08867, US"	"99.2752"	"1658470"	"14014"	"22462"	"55754"	"78220"
"2013-10-19T22:50:42-04:00"	"2013-10-19T19:50:42-07:00"	"2013-10-20T02:50:48+00:00"	"40.6357413"	"-74.965054"	"Union, US-NJ, US"	"99.1634"	"1658958"	"14044"	"22462"	"55765"	"78231"
"2013-10-19T22:50:53-04:00"	"2013-10-19T19:50:53-07:00"	"2013-10-20T02:50:55+00:00"	"40.6351928"	"-74.9708391"	"Interstate 78, Hampton Township, US-NJ, 08827, US"	"100.528"	"1659452"	"14014"	"22462"	"55776"	"78242"
"2013-10-19T22:51:04-04:00"	"2013-10-19T19:51:04-07:00"	"2013-10-20T02:51:09+00:00"	"40.6362288"	"-74.976478"	"Interstate 78, Hampton Township, US-NJ, 08827, US"	"97.9778"	"1659946"	"14014"	"22462"	"55787"	"78253"
"2013-10-19T22:51:15-04:00"	"2013-10-19T19:51:15-07:00"	"2013-10-20T02:51:16+00:00"	"40.6383786"	"-74.9817925"	"Hampton Township, US-NJ, 08827, US"	"108.536"	"1660453"	"14044"	"22462"	"55798"	"78264"
"2013-10-19T22:51:26-04:00"	"2013-10-19T19:51:26-07:00"	"2013-10-20T02:51:29+00:00"	"40.6406028"	"-74.9872738"	"Interstate 78, Hampton Township, US-NJ, 08827, US"	"100.908"	"1660979"	"13984"	"22462"	"55809"	"78275"
"2013-10-19T22:51:37-04:00"	"2013-10-19T19:51:37-07:00"	"2013-10-20T02:51:42+00:00"	"40.6424638"	"-74.9923803"	"Interstate 78, Asbury, US-NJ, 08802, US"	"95.9869"	"1661459"	"13923"	"22462"	"55820"	"78286"
"2013-10-19T22:51:47-04:00"	"2013-10-19T19:51:47-07:00"	"2013-10-20T02:51:49+00:00"	"40.6437786"	"-74.9968061"	"Interstate 78, Union, US-NJ, 08802, US"	"86.8602"	"1661862"	"13953"	"22462"	"55830"	"78296"
"2013-10-19T22:51:59-04:00"	"2013-10-19T19:51:59-07:00"	"2013-10-20T02:52:07+00:00"	"40.6453276"	"-75.0021308"	"Interstate 78, Asbury, US-NJ, 08802, US"	"95.2487"	"1662343"	"13953"	"22462"	"55842"	"78308"
"2013-10-19T22:52:10-04:00"	"2013-10-19T19:52:10-07:00"	"2013-10-20T02:52:13+00:00"	"40.6469536"	"-75.0073196"	"Bethlehem, US-NJ, US"	"96.4791"	"1662817"	"13984"	"22462"	"55853"	"78319"
"2013-10-19T22:52:21-04:00"	"2013-10-19T19:52:21-07:00"	"2013-10-20T02:52:25+00:00"	"40.6486848"	"-75.012456"	"Bethlehem, US-NJ, US"	"96.7475"	"1663292"	"14044"	"22462"	"55864"	"78330"
"2013-10-19T22:52:32-04:00"	"2013-10-19T19:52:32-07:00"	"2013-10-20T02:52:37+00:00"	"40.6496406"	"-75.0179223"	"Interstate 78, Asbury, US-NJ, 08802, US"	"96.6804"	"1663767"	"14014"	"22462"	"55875"	"78341"
"2013-10-19T22:52:43-04:00"	"2013-10-19T19:52:43-07:00"	"2013-10-20T02:52:51+00:00"	"40.6499981"	"-75.0234675"	"Interstate 78, Asbury, US-NJ, 08802, US"	"89.9025"	"1664238"	"13984"	"22462"	"55886"	"78352"
"2013-10-19T22:52:53-04:00"	"2013-10-19T19:52:53-07:00"	"2013-10-20T02:52:57+00:00"	"40.6502528"	"-75.0275041"	"Interstate 78, Asbury, US-NJ, 08802, US"	"72.9912"	"1664583"	"14014"	"22462"	"55896"	"78362"
"2013-10-19T22:53:07-04:00"	"2013-10-19T19:53:07-07:00"	"2013-10-20T02:53:10+00:00"	"40.6512008"	"-75.0338203"	"Interstate 78, Asbury, US-NJ, 08802, US"	"96.3001"	"1665128"	"14014"	"22462"	"55910"	"78376"
"2013-10-19T22:53:18-04:00"	"2013-10-19T19:53:18-07:00"	"2013-10-20T02:53:19+00:00"	"40.6539586"	"-75.0380448"	"Interstate 78, Asbury, US-NJ, 08802, US"	"99.4766"	"1665604"	"14014"	"22462"	"55921"	"78387"
"2013-10-19T22:53:29-04:00"	"2013-10-19T19:53:29-07:00"	"2013-10-20T02:53:33+00:00"	"40.6581373"	"-75.0407048"	"Interstate 78, Asbury, US-NJ, 08802, US"	"106.926"	"1666119"	"14014"	"22462"	"55932"	"78398"
"2013-10-19T22:53:40-04:00"	"2013-10-19T19:53:40-07:00"	"2013-10-20T02:53:46+00:00"	"40.6612923"	"-75.0449708"	"Interstate 78, Asbury, US-NJ, 08802, US"	"100.707"	"1666631"	"13984"	"22462"	"55943"	"78409"
"2013-10-19T22:53:51-04:00"	"2013-10-19T19:53:51-07:00"	"2013-10-20T02:53:59+00:00"	"40.662094"	"-75.0505301"	"Interstate 78, Bethlehem, US-NJ, 08802, US"	"96.8593"	"1667116"	"13984"	"22462"	"55954"	"78420"
"2013-10-19T22:54:02-04:00"	"2013-10-19T19:54:02-07:00"	"2013-10-20T02:54:06+00:00"	"40.660669"	"-75.0558276"	"Asbury, US-NJ, 08802, US"	"97.4186"	"1667594"	"13953"	"22462"	"55965"	"78431"
"2013-10-19T22:54:13-04:00"	"2013-10-19T19:54:13-07:00"	"2013-10-20T02:54:18+00:00"	"40.6593435"	"-75.0609865"	"Bethlehem, US-NJ, US"	"82.6324"	"1668058"	"14014"	"22462"	"55976"	"78442"
"2013-10-19T22:54:23-04:00"	"2013-10-19T19:54:23-07:00"	"2013-10-20T02:54:25+00:00"	"40.6593261"	"-75.0650953"	"Interstate 78, Bloomsbury, US-NJ, 08804, US"	"76.4809"	"1668406"	"13953"	"22462"	"55986"	"78452"
"2013-10-19T22:54:36-04:00"	"2013-10-19T19:54:36-07:00"	"2013-10-20T02:54:44+00:00"	"40.6602968"	"-75.070874"	"Interstate 78, Bloomsbury, US-NJ, 08804, US"	"97.5975"	"1668903"	"13923"	"22462"	"55999"	"78465"
"2013-10-19T22:54:47-04:00"	"2013-10-19T19:54:47-07:00"	"2013-10-20T02:54:49+00:00"	"40.6613948"	"-75.0765971"	"Interstate 78, ASBURY, US-NJ, 08802, US"	"102.631"	"1669401"	"13953"	"22462"	"56010"	"78476"
"2013-10-19T22:54:58-04:00"	"2013-10-19T19:54:58-07:00"	"2013-10-20T02:55:02+00:00"	"40.6627658"	"-75.0825721"	"Interstate 78, Stewartsville, US-NJ, 08886, US"	"103.816"	"1669930"	"13953"	"22462"	"56021"	"78487"
"2013-10-19T22:55:09-04:00"	"2013-10-19T19:55:09-07:00"	"2013-10-20T02:55:10+00:00"	"40.6641275"	"-75.0880483"	"Interstate 78, Stewartsville, US-NJ, 08886, US"	"98.4699"	"1670417"	"14044"	"22462"	"56032"	"78498"
"2013-10-19T22:55:20-04:00"	"2013-10-19T19:55:20-07:00"	"2013-10-20T02:55:23+00:00"	"40.666017"	"-75.0932073"	"Interstate 78, Bloomsbury, US-NJ, 08804, US"	"100.774"	"1670902"	"13984"	"22462"	"56043"	"78509"
"2013-10-19T22:55:31-04:00"	"2013-10-19T19:55:31-07:00"	"2013-10-20T02:55:36+00:00"	"40.6684295"	"-75.098113"	"Interstate 78, Stewartsville, US-NJ, 08886, US"	"100.349"	"1671396"	"14014"	"22462"	"56054"	"78520"
"2013-10-19T22:55:42-04:00"	"2013-10-19T19:55:42-07:00"	"2013-10-20T02:55:48+00:00"	"40.6706266"	"-75.1031431"	"Greenwich, US-NJ, US"	"94.0632"	"1671886"	"14014"	"22462"	"56065"	"78531"
"2013-10-19T22:55:52-04:00"	"2013-10-19T19:55:52-07:00"	"2013-10-20T02:55:55+00:00"	"40.6718198"	"-75.1074476"	"Interstate 78, Stewartsville, US-NJ, 08886, US"	"85.6076"	"1672275"	"13953"	"22462"	"56075"	"78541"
"2013-10-19T22:56:21-04:00"	"2013-10-19T19:56:21-07:00"	"2013-10-20T02:56:23+00:00"	"40.6722063"	"-75.1202541"	"Interstate 78, Stewartsville, US-NJ, 08886, US"	"96.3672"	"1673365"	"14014"	"22462"	"56104"	"78570"
"2013-10-19T22:56:32-04:00"	"2013-10-19T19:56:32-07:00"	"2013-10-20T02:56:35+00:00"	"40.6716283"	"-75.1261826"	"Interstate 78, Stewartsville, US-NJ, 08886, US"	"106.926"	"1673869"	"13953"	"22462"	"56115"	"78581"
"2013-10-19T22:56:43-04:00"	"2013-10-19T19:56:43-07:00"	"2013-10-20T02:56:49+00:00"	"40.6709101"	"-75.13189"	"Interstate 78, Stewartsville, US-NJ, 08886, US"	"92.7657"	"1674361"	"13953"	"22462"	"56126"	"78592"
"2013-10-19T22:56:54-04:00"	"2013-10-19T19:56:54-07:00"	"2013-10-20T02:56:56+00:00"	"40.6691386"	"-75.1368146"	"Interstate 78, Phillipsburg, US-NJ, 08865, US"	"94.3763"	"1674821"	"13953"	"22462"	"56137"	"78603"
"2013-10-19T22:57:05-04:00"	"2013-10-19T19:57:05-07:00"	"2013-10-20T02:57:09+00:00"	"40.6660386"	"-75.140319"	"Interstate 78, Phillipsburg, US-NJ, 08865, US"	"90.6407"	"1675279"	"13984"	"22462"	"56148"	"78614"
"2013-10-19T22:57:16-04:00"	"2013-10-19T19:57:16-07:00"	"2013-10-20T02:57:21+00:00"	"40.6620853"	"-75.1421395"	"Interstate 78, Alpha, US-NJ, 08865, US"	"97.4857"	"1675744"	"14044"	"22462"	"56159"	"78625"
"2013-10-19T22:57:27-04:00"	"2013-10-19T19:57:27-07:00"	"2013-10-20T02:57:32+00:00"	"40.6582041"	"-75.1448715"	"Interstate 78, Alpha, US-NJ, 08865, US"	"103.704"	"1676234"	"14014"	"22462"	"56170"	"78636"
"2013-10-19T22:57:38-04:00"	"2013-10-19T19:57:38-07:00"	"2013-10-20T02:57:41+00:00"	"40.65473"	"-75.1487766"	"Interstate 78, Phillipsburg, US-NJ, 08865, US"	"100.707"	"1676743"	"14014"	"22462"	"56181"	"78647"
"2013-10-19T22:57:49-04:00"	"2013-10-19T19:57:49-07:00"	"2013-10-20T02:57:54+00:00"	"40.6520841"	"-75.153383"	"Interstate 78, Phillipsburg, US-NJ, 08865, US"	"94.6895"	"1677231"	"14014"	"22462"	"56192"	"78658"
"2013-10-19T22:57:59-04:00"	"2013-10-19T19:57:59-07:00"	"2013-10-20T02:58:01+00:00"	"40.6506906"	"-75.157765"	"Interstate 78, Phillipsburg, US-NJ, 08865, US"	"90.0367"	"1677635"	"14014"	"22462"	"56202"	"78668"
"2013-10-19T22:58:19-04:00"	"2013-10-19T19:58:19-07:00"	"2013-10-20T02:58:27+00:00"	"40.6522328"	"-75.1665925"	"Interstate 78, Alpha, US-NJ, 08865, US"	"92.2736"	"1678424"	"13923"	"22462"	"56222"	"78688"
"2013-10-19T22:58:30-04:00"	"2013-10-19T19:58:30-07:00"	"2013-10-20T02:58:31+00:00"	"40.6551971"	"-75.170352"	"Interstate 78, Phillipsburg, US-NJ, 08865, US"	"91.7144"	"1678884"	"13923"	"22462"	"56233"	"78699"
"2013-10-19T22:58:41-04:00"	"2013-10-19T19:58:41-07:00"	"2013-10-20T02:58:46+00:00"	"40.659213"	"-75.1724283"	"I-78, Phillipsburg, US-NJ, 08865, US"	"105.002"	"1679363"	"14014"	"22462"	"56244"	"78710"
"2013-10-19T22:58:52-04:00"	"2013-10-19T19:58:52-07:00"	"2013-10-20T02:58:59+00:00"	"40.6638566"	"-75.1736203"	"Interstate 78, Phillipsburg, US-NJ, 08865, US"	"104.196"	"1679888"	"13923"	"22462"	"56255"	"78721"
"2013-10-19T22:59:03-04:00"	"2013-10-19T19:59:03-07:00"	"2013-10-20T02:59:06+00:00"	"40.668414"	"-75.1748256"	"Interstate 78, Phillipsburg, US-NJ, 08865, US"	"101.087"	"1680404"	"14014"	"22462"	"56266"	"78732"
"2013-10-19T22:59:14-04:00"	"2013-10-19T19:59:14-07:00"	"2013-10-20T02:59:27+00:00"	"40.6722538"	"-75.1777185"	"Interstate 78, Williams, US-NJ, 18042, US"	"98.112"	"1680899"	"14014"	"22462"	"56277"	"78743"
